y0_true,y1_true,y0_pred,y1_pred,g_fuzzy_oracle,g_fuzzy_pred,dg_oracle,dg_pred,g_oracle,g_pred,dg_abs_err,g_abs_err
43.163902,52.498066,40.669456,55.224136,77.35898530079673,83.959812411878,-2.285879131914996,-0.23692749566238547,77.35898530079673,83.959812411878,2.0489516362526103,6.600827111081273
38.657322,55.550514,41.93716,54.95287,85.99991865536238,80.41708600543136,8.640933354565647,-3.542726406446647,85.99991865536238,80.41708600543136,12.183659761012294,5.582832649931021
39.78809,57.136856,39.31141,55.43011,85.91865481542372,86.00567623730296,-0.08126383993865716,5.588590231871606,85.91865481542372,86.00567623730296,5.6698540718102635,0.08702142187924267
40.150066,54.392445,39.207584,56.743935,85.54931218551273,85.93972281355157,-0.36934262991098876,-0.06595342375139523,85.54931218551273,85.93972281355157,0.3033892061595935,0.3904106280388362
40.578754,57.74546,41.48167,54.14962,83.9652502459675,81.64002517804204,-1.5840619395452364,-4.299697635509531,83.9652502459675,81.64002517804204,2.715635695964295,2.3252250679254587
43.974113,59.43826,41.96036,53.152718,75.27237742723766,80.35616325602275,-8.692872818729839,-1.283861922019284,75.27237742723766,80.35616325602275,7.409010896710555,5.083785828785096
44.182156,52.969475,46.008003,55.277298,75.0564006058112,71.37357112838797,-0.2159768214264517,-8.982592127634788,75.0564006058112,71.37357112838797,8.766615306208337,3.6828294774232404
42.164963,51.108932,44.764732,50.378258,79.82438788557565,73.83162456821884,4.767987279764441,2.458053439830877,79.82438788557565,73.83162456821884,2.3099338399335636,5.992763317356804
40.837646,51.383987,42.551655,50.81582,83.46366289489103,78.84520242914483,3.6392750093153836,5.013577860925992,83.46366289489103,78.84520242914483,1.374302851610608,4.618460465746196
38.31165,56.50603,40.582176,53.615902,85.95220937431901,84.22071549117902,2.4885464794279812,5.375513062034187,85.95220937431901,84.22071549117902,2.886966582606206,1.73149388313999
39.76939,58.04371,39.10872,58.35002,85.86780687104286,85.8499740746817,-0.08440250327615217,1.6292585835026756,85.86780687104286,85.8499740746817,1.7136610867788278,0.017832796361162195
39.717575,64.89226,37.813084,60.50927,90.03859568511466,86.02019734023796,4.170788814071798,0.17022326555625966,90.03859568511466,86.02019734023796,4.000565548515539,4.018398344876701
34.215176,67.90908,38.62996,64.88299,98.1455808595963,90.02494576232598,8.106985174481636,4.004748422088028,98.1455808595963,90.02494576232598,4.102236752393608,8.12063509727031
34.16327,64.93957,34.82307,65.58255,90.10906890295892,91.16334690522687,-8.03651195663737,1.1384011429008893,90.10906890295892,91.16334690522687,9.174913099538259,1.0542780022679494
36.76608,66.823,33.486298,63.730858,94.38597918919905,88.55747735434807,4.276910286240124,-2.6058695508788077,94.38597918919905,88.55747735434807,6.882779837118932,5.828501834850982
